"Instance_number numeric","True Positives","False Negatives","False Positives","True Negatives","False Positive Rate","True Positive Rate","Precision","Recall","Fallout","FMeasure","Sample Size","Lift","Threshold"
249,630,11,9173,2673,0.774354,0.982839,0.064266,0.982839,0.935734,0.120643,0.785056,1.251935,0.000002
250,630,11,9172,2674,0.77427,0.982839,0.064273,0.982839,0.935727,0.120655,0.784976,1.252062,0.000002
251,630,11,9171,2675,0.774185,0.982839,0.064279,0.982839,0.935721,0.120667,0.784896,1.25219,0.000002
252,630,11,9165,2681,0.773679,0.982839,0.064319,0.982839,0.935681,0.120736,0.784416,1.252957,0.000002
253,630,11,9158,2688,0.773088,0.982839,0.064365,0.982839,0.935635,0.120817,0.783855,1.253853,0.000002
254,630,11,9157,2689,0.773004,0.982839,0.064371,0.982839,0.935629,0.120829,0.783775,1.253981,0.000002
255,630,11,9155,2691,0.772835,0.982839,0.064384,0.982839,0.935616,0.120852,0.783615,1.254238,0.000002
256,630,11,9150,2696,0.772413,0.982839,0.064417,0.982839,0.935583,0.12091,0.783215,1.254879,0.000002
257,630,11,9147,2699,0.772159,0.982839,0.064437,0.982839,0.935563,0.120945,0.782974,1.255264,0.000002
258,630,11,9145,2701,0.771991,0.982839,0.06445,0.982839,0.93555,0.120968,0.782814,1.255521,0.000002
259,630,11,9143,2703,0.771822,0.982839,0.064463,0.982839,0.935537,0.120991,0.782654,1.255778,0.000002
260,630,11,9139,2707,0.771484,0.982839,0.06449,0.982839,0.93551,0.121037,0.782334,1.256292,0.000002
261,630,11,9137,2709,0.771315,0.982839,0.064503,0.982839,0.935497,0.121061,0.782173,1.256549,0.000002
262,630,11,9133,2713,0.770978,0.982839,0.064529,0.982839,0.935471,0.121107,0.781853,1.257064,0.000002
263,630,11,9132,2714,0.770893,0.982839,0.064536,0.982839,0.935464,0.121119,0.781773,1.257193,0.000002
264,630,11,9129,2717,0.77064,0.982839,0.064556,0.982839,0.935444,0.121154,0.781533,1.257579,0.000002
265,629,12,9123,2723,0.770133,0.981279,0.0645,0.981279,0.9355,0.121043,0.780972,1.256484,0.000002
266,629,12,9122,2724,0.770049,0.981279,0.064506,0.981279,0.935494,0.121055,0.780892,1.256613,0.000002
267,629,12,9116,2730,0.769542,0.981279,0.064546,0.981279,0.935454,0.121125,0.780412,1.257387,0.000002
268,629,12,9101,2745,0.768276,0.981279,0.064645,0.981279,0.935355,0.1213,0.77921,1.259325,0.000002
269,629,12,9094,2752,0.767685,0.981279,0.064692,0.981279,0.935308,0.121382,0.77865,1.260232,0.000002
270,629,12,9092,2754,0.767516,0.981279,0.064705,0.981279,0.935295,0.121405,0.77849,1.260491,0.000002
271,629,12,9090,2756,0.767348,0.981279,0.064719,0.981279,0.935281,0.121429,0.778329,1.26075,0.000002
272,629,12,9087,2759,0.767094,0.981279,0.064739,0.981279,0.935261,0.121464,0.778089,1.26114,0.000002
273,629,12,9083,2763,0.766757,0.981279,0.064765,0.981279,0.935235,0.121511,0.777769,1.261659,0.000002
274,629,12,9079,2767,0.766419,0.981279,0.064792,0.981279,0.935208,0.121558,0.777449,1.262179,0.000002
275,629,12,9071,2775,0.765744,0.981279,0.064845,0.981279,0.935155,0.121652,0.776808,1.26322,0.000002
276,629,12,9063,2783,0.765068,0.981279,0.064899,0.981279,0.935101,0.121746,0.776167,1.264263,0.000002
277,629,12,9055,2791,0.764393,0.981279,0.064952,0.981279,0.935048,0.12184,0.775527,1.265307,0.000002
278,629,12,9040,2806,0.763127,0.981279,0.065053,0.981279,0.934947,0.122017,0.774325,1.26727,0.000002
279,629,12,9027,2819,0.762029,0.981279,0.065141,0.981279,0.934859,0.122172,0.773284,1.268976,0.000002
280,629,12,9025,2821,0.761861,0.981279,0.065154,0.981279,0.934846,0.122195,0.773124,1.269239,0.000002
281,629,12,9023,2823,0.761692,0.981279,0.065168,0.981279,0.934832,0.122219,0.772964,1.269502,0.000002
282,629,12,8997,2849,0.759497,0.981279,0.065344,0.981279,0.934656,0.122528,0.770882,1.272931,0.000002
283,629,12,8996,2850,0.759412,0.981279,0.065351,0.981279,0.934649,0.12254,0.770802,1.273063,0.000002
284,629,12,8993,2853,0.759159,0.981279,0.065371,0.981279,0.934629,0.122576,0.770561,1.27346,0.000002
285,629,12,8992,2854,0.759075,0.981279,0.065378,0.981279,0.934622,0.122588,0.770481,1.273593,0.000002
286,629,12,8985,2861,0.758484,0.981279,0.065425,0.981279,0.934575,0.122672,0.769921,1.27452,0.000002
287,629,12,8984,2862,0.758399,0.981279,0.065432,0.981279,0.934568,0.122684,0.769841,1.274652,0.000002
288,629,12,8979,2867,0.757977,0.981279,0.065466,0.981279,0.934534,0.122744,0.76944,1.275316,0.000002
289,629,12,8977,2869,0.757809,0.981279,0.06548,0.981279,0.93452,0.122768,0.76928,1.275581,0.000002
290,629,12,8974,2872,0.757555,0.981279,0.0655,0.981279,0.9345,0.122804,0.76904,1.27598,0.000002
291,629,12,8973,2873,0.757471,0.981279,0.065507,0.981279,0.934493,0.122816,0.76896,1.276113,0.000002
292,629,12,8972,2874,0.757386,0.981279,0.065514,0.981279,0.934486,0.122828,0.76888,1.276246,0.000002
293,629,12,8968,2878,0.757049,0.981279,0.065541,0.981279,0.934459,0.122876,0.768559,1.276778,0.000002
294,629,12,8967,2879,0.756964,0.981279,0.065548,0.981279,0.934452,0.122888,0.768479,1.276911,0.000002
295,629,12,8964,2882,0.756711,0.981279,0.065569,0.981279,0.934431,0.122924,0.768239,1.27731,0.000002
296,629,12,8958,2888,0.756205,0.981279,0.06561,0.981279,0.93439,0.122996,0.767758,1.278109,0.000002
297,629,12,8957,2889,0.75612,0.981279,0.065617,0.981279,0.934383,0.123008,0.767678,1.278243,0.000002
298,629,12,8954,2892,0.755867,0.981279,0.065637,0.981279,0.934363,0.123044,0.767438,1.278643,0.000002
299,629,12,8950,2896,0.755529,0.981279,0.065664,0.981279,0.934336,0.123092,0.767118,1.279177,0.000002
300,629,12,8949,2897,0.755445,0.981279,0.065671,0.981279,0.934329,0.123104,0.767038,1.27931,0.000002
301,629,12,8947,2899,0.755276,0.981279,0.065685,0.981279,0.934315,0.123128,0.766878,1.279577,0.000002
302,629,12,8946,2900,0.755192,0.981279,0.065692,0.981279,0.934308,0.12314,0.766797,1.279711,0.000002
303,629,12,8919,2927,0.752912,0.981279,0.065878,0.981279,0.934122,0.123466,0.764635,1.28333,0.000002
304,629,12,8918,2928,0.752828,0.981279,0.065885,0.981279,0.934115,0.123479,0.764555,1.283464,0.000002
305,629,12,8916,2930,0.752659,0.981279,0.065898,0.981279,0.934102,0.123503,0.764395,1.283733,0.000002
306,629,12,8909,2937,0.752068,0.981279,0.065947,0.981279,0.934053,0.123588,0.763834,1.284675,0.000002
307,629,12,8898,2948,0.75114,0.981279,0.066023,0.981279,0.933977,0.123721,0.762953,1.286159,0.000002
308,629,12,8896,2950,0.750971,0.981279,0.066037,0.981279,0.933963,0.123746,0.762793,1.286429,0.000002
309,629,12,8894,2952,0.750802,0.981279,0.066051,0.981279,0.933949,0.12377,0.762633,1.286699,0.000002
310,629,12,8869,2977,0.748692,0.981279,0.066224,0.981279,0.933776,0.124075,0.760631,1.290086,0.000002
311,629,12,8867,2979,0.748523,0.981279,0.066238,0.981279,0.933762,0.1241,0.760471,1.290357,0.000002
312,629,12,8865,2981,0.748354,0.981279,0.066252,0.981279,0.933748,0.124124,0.760311,1.290629,0.000002
313,629,12,8836,3010,0.745906,0.981279,0.066455,0.981279,0.933545,0.124481,0.757988,1.294584,0.000002
314,629,12,8834,3012,0.745737,0.981279,0.066469,0.981279,0.933531,0.124505,0.757828,1.294857,0.000002
315,629,12,8832,3014,0.745568,0.981279,0.066483,0.981279,0.933517,0.12453,0.757668,1.295131,0.000002
316,629,12,8829,3017,0.745315,0.981279,0.066505,0.981279,0.933495,0.124567,0.757428,1.295542,0.000002
317,629,12,8828,3018,0.74523,0.981279,0.066512,0.981279,0.933488,0.124579,0.757348,1.295679,0.000002
318,629,12,8822,3024,0.744724,0.981279,0.066554,0.981279,0.933446,0.124653,0.756867,1.296501,0.000002
319,629,12,8821,3025,0.74464,0.981279,0.066561,0.981279,0.933439,0.124666,0.756787,1.296639,0.000002
320,629,12,8812,3034,0.74388,0.981279,0.066624,0.981279,0.933376,0.124777,0.756066,1.297875,0.000002
321,629,12,8810,3036,0.743711,0.981279,0.066638,0.981279,0.933362,0.124802,0.755906,1.29815,0.000002
322,629,12,8806,3040,0.743373,0.981279,0.066667,0.981279,0.933333,0.124851,0.755586,1.2987,0.000002
323,629,12,8805,3041,0.743289,0.981279,0.066674,0.981279,0.933326,0.124864,0.755506,1.298838,0.000002
324,629,12,8803,3043,0.74312,0.981279,0.066688,0.981279,0.933312,0.124888,0.755346,1.299113,0.000002
325,629,12,8797,3049,0.742614,0.981279,0.06673,0.981279,0.93327,0.124963,0.754865,1.29994,0.000002
326,629,12,8788,3058,0.741854,0.981279,0.066794,0.981279,0.933206,0.125075,0.754144,1.301182,0.000002
327,629,12,8785,3061,0.741601,0.981279,0.066815,0.981279,0.933185,0.125112,0.753904,1.301597,0.000002
328,629,12,8768,3078,0.740165,0.981279,0.066936,0.981279,0.933064,0.125324,0.752543,1.303952,0.000002
329,629,12,8755,3091,0.739068,0.981279,0.067029,0.981279,0.932971,0.125486,0.751502,1.305758,0.000002
330,629,12,8745,3101,0.738224,0.981279,0.0671,0.981279,0.9329,0.125612,0.750701,1.307151,0.000002
331,629,12,8744,3102,0.738139,0.981279,0.067108,0.981279,0.932892,0.125624,0.750621,1.307291,0.000002
332,629,12,8741,3105,0.737886,0.981279,0.067129,0.981279,0.932871,0.125662,0.75038,1.307709,0.000002
333,629,12,8738,3108,0.737633,0.981279,0.067151,0.981279,0.932849,0.125699,0.75014,1.308128,0.000002
334,629,12,8729,3117,0.736873,0.981279,0.067215,0.981279,0.932785,0.125813,0.749419,1.309386,0.000003
335,629,12,8705,3141,0.734847,0.981279,0.067388,0.981279,0.932612,0.126115,0.747497,1.312753,0.000003
336,629,12,8692,3154,0.73375,0.981279,0.067482,0.981279,0.932518,0.12628,0.746456,1.314584,0.000003
337,629,12,8675,3171,0.732315,0.981279,0.067605,0.981279,0.932395,0.126496,0.745095,1.316986,0.000003
338,629,12,8674,3172,0.73223,0.981279,0.067613,0.981279,0.932387,0.126508,0.745015,1.317127,0.000003
339,629,12,8667,3179,0.731639,0.981279,0.067664,0.981279,0.932336,0.126598,0.744454,1.318119,0.000003
340,629,12,8665,3181,0.731471,0.981279,0.067678,0.981279,0.932322,0.126623,0.744294,1.318403,0.000003
341,629,12,8655,3191,0.730626,0.981279,0.067751,0.981279,0.932249,0.126751,0.743493,1.319823,0.000003
342,629,12,8649,3197,0.73012,0.981279,0.067795,0.981279,0.932205,0.126827,0.743013,1.320676,0.000003
343,629,12,8638,3208,0.729191,0.981279,0.067875,0.981279,0.932125,0.126968,0.742132,1.322244,0.000003
344,629,12,8622,3224,0.727841,0.981279,0.067993,0.981279,0.932007,0.127173,0.74085,1.324531,0.000003
345,629,12,8619,3227,0.727587,0.981279,0.068015,0.981279,0.931985,0.127212,0.74061,1.32496,0.000003
346,628,13,8615,3231,0.72725,0.979719,0.067943,0.979719,0.932057,0.127074,0.74021,1.32357,0.000003
347,628,13,8614,3232,0.727165,0.979719,0.067951,0.979719,0.932049,0.127087,0.74013,1.323713,0.000003
348,628,13,8613,3233,0.727081,0.979719,0.067958,0.979719,0.932042,0.1271,0.74005,1.323856,0.000003
349,628,13,8599,3247,0.725899,0.979719,0.068061,0.979719,0.931939,0.12728,0.738928,1.325865,0.000003
350,628,13,8597,3249,0.72573,0.979719,0.068076,0.979719,0.931924,0.127306,0.738768,1.326152,0.000003
351,628,13,8596,3250,0.725646,0.979719,0.068083,0.979719,0.931917,0.127319,0.738688,1.326296,0.000003
352,628,13,8595,3251,0.725561,0.979719,0.068091,0.979719,0.931909,0.127332,0.738608,1.32644,0.000003
353,628,13,8593,3253,0.725393,0.979719,0.068105,0.979719,0.931895,0.127358,0.738448,1.326727,0.000003
354,628,13,8591,3255,0.725224,0.979719,0.06812,0.979719,0.93188,0.127383,0.738288,1.327015,0.000003
355,628,13,8590,3256,0.725139,0.979719,0.068128,0.979719,0.931872,0.127396,0.738208,1.327159,0.000003
356,628,13,8585,3261,0.724717,0.979719,0.068165,0.979719,0.931835,0.127461,0.737807,1.327879,0.000003
357,628,13,8584,3262,0.724633,0.979719,0.068172,0.979719,0.931828,0.127474,0.737727,1.328024,0.000003
358,628,13,8565,3281,0.723029,0.979719,0.068313,0.979719,0.931687,0.12772,0.736206,1.330768,0.000003
359,628,13,8559,3287,0.722522,0.979719,0.068357,0.979719,0.931643,0.127798,0.735725,1.331637,0.000003
360,628,13,8557,3289,0.722354,0.979719,0.068372,0.979719,0.931628,0.127824,0.735565,1.331927,0.000003
361,628,13,8556,3290,0.722269,0.979719,0.06838,0.979719,0.93162,0.127837,0.735485,1.332072,0.000003
362,628,13,8543,3303,0.721172,0.979719,0.068477,0.979719,0.931523,0.128007,0.734444,1.333961,0.000003
363,628,13,8520,3326,0.71923,0.979719,0.068649,0.979719,0.931351,0.128307,0.732602,1.337315,0.000003
364,628,13,8519,3327,0.719146,0.979719,0.068656,0.979719,0.931344,0.12832,0.732522,1.337461,0.000003
365,628,13,8517,3329,0.718977,0.979719,0.068671,0.979719,0.931329,0.128347,0.732362,1.337753,0.000003
366,628,13,8516,3330,0.718892,0.979719,0.068679,0.979719,0.931321,0.12836,0.732282,1.3379,0.000003
367,628,13,8515,3331,0.718808,0.979719,0.068686,0.979719,0.931314,0.128373,0.732201,1.338046,0.000003
368,628,13,8497,3349,0.717289,0.979719,0.068822,0.979719,0.931178,0.128609,0.73076,1.340685,0.000003
369,628,13,8496,3350,0.717204,0.979719,0.068829,0.979719,0.931171,0.128623,0.73068,1.340832,0.000003
370,628,13,8494,3352,0.717035,0.979719,0.068845,0.979719,0.931155,0.128649,0.73052,1.341126,0.000003
371,628,13,8493,3353,0.716951,0.979719,0.068852,0.979719,0.931148,0.128662,0.73044,1.341273,0.000003
372,628,13,8492,3354,0.716866,0.979719,0.06886,0.979719,0.93114,0.128675,0.73036,1.34142,0.000003
373,628,13,8484,3362,0.716191,0.979719,0.06892,0.979719,0.93108,0.128781,0.729719,1.342598,0.000003
374,628,13,8463,3383,0.714418,0.979719,0.069079,0.979719,0.930921,0.129059,0.728037,1.345699,0.000003
375,628,13,8461,3385,0.71425,0.979719,0.069095,0.979719,0.930905,0.129085,0.727877,1.345996,0.000003
376,628,13,8460,3386,0.714165,0.979719,0.069102,0.979719,0.930898,0.129099,0.727797,1.346144,0.000003
377,628,13,8459,3387,0.714081,0.979719,0.06911,0.979719,0.93089,0.129112,0.727717,1.346292,0.000003
378,628,13,8451,3395,0.713405,0.979719,0.069171,0.979719,0.930829,0.129218,0.727076,1.347478,0.000003
379,628,13,8450,3396,0.713321,0.979719,0.069178,0.979719,0.930822,0.129231,0.726996,1.347627,0.000003
380,628,13,8449,3397,0.713237,0.979719,0.069186,0.979719,0.930814,0.129245,0.726916,1.347775,0.000003
381,628,13,8448,3398,0.713152,0.979719,0.069193,0.979719,0.930807,0.129258,0.726836,1.347923,0.000003
382,628,13,8434,3412,0.71197,0.979719,0.0693,0.979719,0.9307,0.129445,0.725715,1.350006,0.000003
383,628,13,8433,3413,0.711886,0.979719,0.069308,0.979719,0.930692,0.129458,0.725635,1.350155,0.000003
384,628,13,8432,3414,0.711801,0.979719,0.069316,0.979719,0.930684,0.129471,0.725555,1.350304,0.000003
385,628,13,8431,3415,0.711717,0.979719,0.069323,0.979719,0.930677,0.129485,0.725474,1.350453,0.000003
386,628,13,8427,3419,0.711379,0.979719,0.069354,0.979719,0.930646,0.129538,0.725154,1.35105,0.000003
387,628,13,8426,3420,0.711295,0.979719,0.069362,0.979719,0.930638,0.129551,0.725074,1.351199,0.000003
388,628,13,8401,3445,0.709185,0.979719,0.069554,0.979719,0.930446,0.129886,0.723072,1.35494,0.000003
389,628,13,8398,3448,0.708931,0.979719,0.069577,0.979719,0.930423,0.129927,0.722832,1.35539,0.000003
390,628,13,8397,3449,0.708847,0.979719,0.069584,0.979719,0.930416,0.12994,0.722752,1.355541,0.000003
391,628,13,8396,3450,0.708762,0.979719,0.069592,0.979719,0.930408,0.129953,0.722672,1.355691,0.000003
392,628,13,8395,3451,0.708678,0.979719,0.0696,0.979719,0.9304,0.129967,0.722591,1.355841,0.000003
393,628,13,8394,3452,0.708594,0.979719,0.069608,0.979719,0.930392,0.12998,0.722511,1.355991,0.000003
394,628,13,8392,3454,0.708425,0.979719,0.069623,0.979719,0.930377,0.130007,0.722351,1.356292,0.000003
395,628,13,8387,3459,0.708003,0.979719,0.069662,0.979719,0.930338,0.130075,0.721951,1.357044,0.000003
396,628,13,8386,3460,0.707918,0.979719,0.069669,0.979719,0.930331,0.130088,0.721871,1.357195,0.000003
397,628,13,8385,3461,0.707834,0.979719,0.069677,0.979719,0.930323,0.130102,0.721791,1.357345,0.000003
398,628,13,8384,3462,0.707749,0.979719,0.069685,0.979719,0.930315,0.130115,0.721711,1.357496,0.000003
399,628,13,8382,3464,0.707581,0.979719,0.0697,0.979719,0.9303,0.130142,0.72155,1.357797,0.000003
400,628,13,8369,3477,0.706483,0.979719,0.069801,0.979719,0.930199,0.130317,0.720509,1.359759,0.000003
401,628,13,8368,3478,0.706399,0.979719,0.069809,0.979719,0.930191,0.130331,0.720429,1.35991,0.000003
402,628,13,8366,3480,0.70623,0.979719,0.069824,0.979719,0.930176,0.130358,0.720269,1.360213,0.000003
403,628,13,8361,3485,0.705808,0.979719,0.069863,0.979719,0.930137,0.130426,0.719869,1.360969,0.000003
404,628,13,8360,3486,0.705723,0.979719,0.069871,0.979719,0.930129,0.130439,0.719789,1.361121,0.000003
405,628,13,8359,3487,0.705639,0.979719,0.069879,0.979719,0.930121,0.130453,0.719708,1.361272,0.000003
406,628,13,8356,3490,0.705386,0.979719,0.069902,0.979719,0.930098,0.130494,0.719468,1.361727,0.000003
407,628,13,8346,3500,0.704542,0.979719,0.06998,0.979719,0.93002,0.130629,0.718667,1.363244,0.000003
408,628,13,8344,3502,0.704373,0.979719,0.069996,0.979719,0.930004,0.130656,0.718507,1.363548,0.000003
409,628,13,8342,3504,0.704204,0.979719,0.070011,0.979719,0.929989,0.130684,0.718347,1.363852,0.000003
410,628,13,8338,3508,0.703866,0.979719,0.070042,0.979719,0.929958,0.130738,0.718027,1.364461,0.000003
411,628,13,8331,3515,0.703275,0.979719,0.070097,0.979719,0.929903,0.130833,0.717466,1.365527,0.000003
412,628,13,8330,3516,0.703191,0.979719,0.070105,0.979719,0.929895,0.130847,0.717386,1.365679,0.000003
413,628,13,8327,3519,0.702938,0.979719,0.070128,0.979719,0.929872,0.130888,0.717146,1.366137,0.000004
414,628,13,8326,3520,0.702853,0.979719,0.070136,0.979719,0.929864,0.130902,0.717066,1.366289,0.000004
415,628,13,8325,3521,0.702769,0.979719,0.070144,0.979719,0.929856,0.130915,0.716986,1.366442,0.000004
416,628,13,8320,3526,0.702347,0.979719,0.070183,0.979719,0.929817,0.130983,0.716585,1.367205,0.000004
417,628,13,8319,3527,0.702262,0.979719,0.070191,0.979719,0.929809,0.130997,0.716505,1.367358,0.000004
418,628,13,8317,3529,0.702094,0.979719,0.070207,0.979719,0.929793,0.131024,0.716345,1.367664,0.000004
419,628,13,8316,3530,0.702009,0.979719,0.070215,0.979719,0.929785,0.131038,0.716265,1.367817,0.000004
420,628,13,8314,3532,0.70184,0.979719,0.07023,0.979719,0.92977,0.131065,0.716105,1.368123,0.000004
421,628,13,8313,3533,0.701756,0.979719,0.070238,0.979719,0.929762,0.131079,0.716025,1.368276,0.000004
422,628,13,8312,3534,0.701671,0.979719,0.070246,0.979719,0.929754,0.131093,0.715945,1.368429,0.000004
423,628,13,8311,3535,0.701587,0.979719,0.070254,0.979719,0.929746,0.131106,0.715864,1.368582,0.000004
424,628,13,8310,3536,0.701503,0.979719,0.070262,0.979719,0.929738,0.13112,0.715784,1.368735,0.000004
425,628,13,8307,3539,0.701249,0.979719,0.070285,0.979719,0.929715,0.131161,0.715544,1.369195,0.000004
426,628,13,8305,3541,0.701081,0.979719,0.070301,0.979719,0.929699,0.131189,0.715384,1.369501,0.000004
427,628,13,8304,3542,0.700996,0.979719,0.070309,0.979719,0.929691,0.131202,0.715304,1.369654,0.000004
428,628,13,8303,3543,0.700912,0.979719,0.070317,0.979719,0.929683,0.131216,0.715224,1.369808,0.000004
429,628,13,8302,3544,0.700827,0.979719,0.070325,0.979719,0.929675,0.13123,0.715144,1.369961,0.000004
430,628,13,8301,3545,0.700743,0.979719,0.070333,0.979719,0.929667,0.131243,0.715064,1.370115,0.000004
431,628,13,8296,3550,0.700321,0.979719,0.070372,0.979719,0.929628,0.131312,0.714663,1.370882,0.000004
432,628,13,8294,3552,0.700152,0.979719,0.070388,0.979719,0.929612,0.13134,0.714503,1.37119,0.000004
433,628,13,8291,3555,0.699899,0.979719,0.070411,0.979719,0.929589,0.131381,0.714263,1.371651,0.000004
434,628,13,8289,3557,0.69973,0.979719,0.070427,0.979719,0.929573,0.131408,0.714103,1.371958,0.000004
435,628,13,8287,3559,0.699561,0.979719,0.070443,0.979719,0.929557,0.131436,0.713943,1.372266,0.000004
436,628,13,8286,3560,0.699477,0.979719,0.070451,0.979719,0.929549,0.13145,0.713862,1.37242,0.000004
437,628,13,8285,3561,0.699392,0.979719,0.070459,0.979719,0.929541,0.131463,0.713782,1.372574,0.000004
438,628,13,8284,3562,0.699308,0.979719,0.070467,0.979719,0.929533,0.131477,0.713702,1.372728,0.000004
439,628,13,8281,3565,0.699055,0.979719,0.070491,0.979719,0.929509,0.131518,0.713462,1.37319,0.000004
440,628,13,8280,3566,0.69897,0.979719,0.070498,0.979719,0.929502,0.131532,0.713382,1.373345,0.000004
441,628,13,8278,3568,0.698801,0.979719,0.070514,0.979719,0.929486,0.13156,0.713222,1.373653,0.000004
442,628,13,8277,3569,0.698717,0.979719,0.070522,0.979719,0.929478,0.131573,0.713142,1.373807,0.000004
443,628,13,8276,3570,0.698632,0.979719,0.07053,0.979719,0.92947,0.131587,0.713062,1.373962,0.000004
444,628,13,8272,3574,0.698295,0.979719,0.070562,0.979719,0.929438,0.131642,0.712741,1.374579,0.000004
445,628,13,8270,3576,0.698126,0.979719,0.070578,0.979719,0.929422,0.13167,0.712581,1.374888,0.000004
446,628,13,8269,3577,0.698042,0.979719,0.070586,0.979719,0.929414,0.131684,0.712501,1.375043,0.000004
447,628,13,8267,3579,0.697873,0.979719,0.070601,0.979719,0.929399,0.131711,0.712341,1.375352,0.000004
448,628,13,8266,3580,0.697788,0.979719,0.070609,0.979719,0.929391,0.131725,0.712261,1.375506,0.000004
449,628,13,8265,3581,0.697704,0.979719,0.070617,0.979719,0.929383,0.131739,0.712181,1.375661,0.000004
450,628,13,8262,3584,0.697451,0.979719,0.070641,0.979719,0.929359,0.131781,0.71194,1.376125,0.000004
451,628,13,8261,3585,0.697366,0.979719,0.070649,0.979719,0.929351,0.131794,0.71186,1.37628,0.000004
452,628,13,8260,3586,0.697282,0.979719,0.070657,0.979719,0.929343,0.131808,0.71178,1.376435,0.000004
453,628,13,8255,3591,0.69686,0.979719,0.070697,0.979719,0.929303,0.131877,0.71138,1.37721,0.000004
