"Instance_number","'True Positives'","'False Negatives'","'False Positives'","'True Negatives'","'False Positive Rate'","'True Positive Rate'","Precision","Recall","Fallout","FMeasure","'Sample Size'","Lift","Threshold"
3299,1059,94,7753,10986,0.413736,0.918474,0.120177,0.918474,0.879823,0.212544,0.442992,2.07334,0.000469
3300,1059,94,7752,10987,0.413683,0.918474,0.120191,0.918474,0.879809,0.212565,0.442942,2.073576,0.000469
3301,1059,94,7751,10988,0.413629,0.918474,0.120204,0.918474,0.879796,0.212587,0.442892,2.073811,0.00047
3302,1059,94,7749,10990,0.413523,0.918474,0.120232,0.918474,0.879768,0.212629,0.442791,2.074282,0.00047
3303,1059,94,7748,10991,0.413469,0.918474,0.120245,0.918474,0.879755,0.212651,0.442741,2.074518,0.00047
3304,1059,94,7747,10992,0.413416,0.918474,0.120259,0.918474,0.879741,0.212672,0.442691,2.074753,0.000471
3305,1059,94,7746,10993,0.413363,0.918474,0.120273,0.918474,0.879727,0.212693,0.44264,2.074989,0.000472
3306,1059,94,7744,10995,0.413256,0.918474,0.1203,0.918474,0.8797,0.212736,0.44254,2.07546,0.000472
3307,1059,94,7743,10996,0.413202,0.918474,0.120314,0.918474,0.879686,0.212757,0.442489,2.075696,0.000472
3308,1059,94,7737,11002,0.412882,0.918474,0.120396,0.918474,0.879604,0.212886,0.442188,2.077112,0.000473
3309,1059,94,7736,11003,0.412829,0.918474,0.120409,0.918474,0.879591,0.212907,0.442138,2.077348,0.000473
3310,1059,94,7735,11004,0.412775,0.918474,0.120423,0.918474,0.879577,0.212929,0.442087,2.077584,0.000474
3311,1059,94,7734,11005,0.412722,0.918474,0.120437,0.918474,0.879563,0.21295,0.442037,2.077821,0.000475
3312,1059,94,7732,11007,0.412615,0.918474,0.120464,0.918474,0.879536,0.212993,0.441936,2.078293,0.000475
3313,1059,94,7731,11008,0.412562,0.918474,0.120478,0.918474,0.879522,0.213014,0.441886,2.07853,0.000475
3314,1059,94,7730,11009,0.412509,0.918474,0.120492,0.918474,0.879508,0.213036,0.441836,2.078766,0.000475
3315,1059,94,7729,11010,0.412455,0.918474,0.120505,0.918474,0.879495,0.213057,0.441786,2.079003,0.000475
3316,1059,94,7727,11012,0.412349,0.918474,0.120533,0.918474,0.879467,0.2131,0.441685,2.079476,0.000478
3317,1059,94,7725,11014,0.412242,0.918474,0.12056,0.918474,0.87944,0.213143,0.441585,2.079949,0.000479
3318,1059,94,7723,11016,0.412135,0.918474,0.120588,0.918474,0.879412,0.213186,0.441484,2.080423,0.00048
3319,1059,94,7722,11017,0.412082,0.918474,0.120601,0.918474,0.879399,0.213207,0.441434,2.08066,0.00048
3320,1059,94,7721,11018,0.412028,0.918474,0.120615,0.918474,0.879385,0.213229,0.441383,2.080897,0.000481
3321,1058,95,7721,11018,0.412028,0.917606,0.120515,0.917606,0.879485,0.213049,0.441333,2.079169,0.000482
3322,1058,95,7720,11019,0.411975,0.917606,0.120529,0.917606,0.879471,0.21307,0.441283,2.079406,0.000482
3323,1058,95,7719,11020,0.411922,0.917606,0.120542,0.917606,0.879458,0.213092,0.441233,2.079643,0.000483
3324,1058,95,7717,11022,0.411815,0.917606,0.12057,0.917606,0.87943,0.213135,0.441132,2.080117,0.000483
3325,1058,95,7716,11023,0.411762,0.917606,0.120584,0.917606,0.879416,0.213156,0.441082,2.080354,0.000484
3326,1058,95,7713,11026,0.411601,0.917606,0.120625,0.917606,0.879375,0.21322,0.440931,2.081065,0.000485
3327,1058,95,7712,11027,0.411548,0.917606,0.120639,0.917606,0.879361,0.213242,0.440881,2.081303,0.000485
3328,1058,95,7707,11032,0.411281,0.917606,0.120707,0.917606,0.879293,0.213349,0.440629,2.08249,0.000487
3329,1058,95,7706,11033,0.411228,0.917606,0.120721,0.917606,0.879279,0.213371,0.440579,2.082727,0.000488
3330,1058,95,7704,11035,0.411121,0.917606,0.120749,0.917606,0.879251,0.213414,0.440479,2.083203,0.000488
3331,1058,95,7703,11036,0.411068,0.917606,0.120762,0.917606,0.879238,0.213436,0.440428,2.083441,0.000489
3332,1058,95,7698,11041,0.410801,0.917606,0.120831,0.917606,0.879169,0.213543,0.440177,2.08463,0.00049
3333,1058,95,7697,11042,0.410748,0.917606,0.120845,0.917606,0.879155,0.213565,0.440127,2.084868,0.000491
3334,1058,95,7695,11044,0.410641,0.917606,0.120873,0.917606,0.879127,0.213608,0.440026,2.085345,0.000491
3335,1058,95,7692,11047,0.410481,0.917606,0.120914,0.917606,0.879086,0.213673,0.439875,2.08606,0.000491
3336,1058,95,7687,11052,0.410214,0.917606,0.120983,0.917606,0.879017,0.213781,0.439624,2.087253,0.000493
3337,1058,95,7686,11053,0.410161,0.917606,0.120997,0.917606,0.879003,0.213802,0.439574,2.087491,0.000495
3338,1058,95,7683,11056,0.410001,0.917606,0.121039,0.917606,0.878961,0.213867,0.439423,2.088208,0.000496
3339,1058,95,7681,11058,0.409894,0.917606,0.121066,0.917606,0.878934,0.21391,0.439322,2.088686,0.000496
3340,1058,95,7677,11062,0.40968,0.917606,0.121122,0.917606,0.878878,0.213997,0.439121,2.089642,0.000496
3341,1058,95,7675,11064,0.409574,0.917606,0.12115,0.917606,0.87885,0.21404,0.439021,2.090121,0.000497
3342,1058,95,7674,11065,0.40952,0.917606,0.121164,0.917606,0.878836,0.214062,0.43897,2.09036,0.000497
3343,1058,95,7673,11066,0.409467,0.917606,0.121177,0.917606,0.878823,0.214083,0.43892,2.090599,0.000497
3344,1058,95,7672,11067,0.409414,0.917606,0.121191,0.917606,0.878809,0.214105,0.43887,2.090839,0.000498
3345,1058,95,7671,11068,0.40936,0.917606,0.121205,0.917606,0.878795,0.214127,0.43882,2.091078,0.000498
3346,1058,95,7669,11070,0.409253,0.917606,0.121233,0.917606,0.878767,0.21417,0.438719,2.091558,0.000499
3347,1058,95,7661,11078,0.408827,0.917606,0.121344,0.917606,0.878656,0.214344,0.438317,2.093477,0.000499
3348,1058,95,7660,11079,0.408773,0.917606,0.121358,0.917606,0.878642,0.214365,0.438267,2.093717,0.000499
3349,1058,95,7658,11081,0.408666,0.917606,0.121386,0.917606,0.878614,0.214409,0.438166,2.094197,0.000499
3350,1058,95,7657,11082,0.408613,0.917606,0.1214,0.917606,0.8786,0.21443,0.438116,2.094438,0.0005
3351,1058,95,7656,11083,0.40856,0.917606,0.121414,0.917606,0.878586,0.214452,0.438066,2.094678,0.000501
3352,1058,95,7655,11084,0.408506,0.917606,0.121428,0.917606,0.878572,0.214474,0.438015,2.094918,0.000502
3353,1058,95,7654,11085,0.408453,0.917606,0.121442,0.917606,0.878558,0.214496,0.437965,2.095159,0.000502
3354,1058,95,7653,11086,0.4084,0.917606,0.121456,0.917606,0.878544,0.214517,0.437915,2.095399,0.000502
3355,1058,95,7652,11087,0.408346,0.917606,0.12147,0.917606,0.87853,0.214539,0.437864,2.09564,0.000503
3356,1058,95,7651,11088,0.408293,0.917606,0.121484,0.917606,0.878516,0.214561,0.437814,2.095881,0.000503
3357,1058,95,7649,11090,0.408186,0.917606,0.121511,0.917606,0.878489,0.214604,0.437714,2.096362,0.000503
3358,1058,95,7647,11092,0.408079,0.917606,0.121539,0.917606,0.878461,0.214648,0.437613,2.096844,0.000504
3359,1058,95,7642,11097,0.407813,0.917606,0.121609,0.917606,0.878391,0.214757,0.437362,2.098049,0.000505
3360,1058,95,7641,11098,0.407759,0.917606,0.121623,0.917606,0.878377,0.214779,0.437311,2.09829,0.000505
3361,1058,95,7640,11099,0.407706,0.917606,0.121637,0.917606,0.878363,0.214801,0.437261,2.098531,0.000505
3362,1058,95,7639,11100,0.407652,0.917606,0.121651,0.917606,0.878349,0.214822,0.437211,2.098772,0.000506
3363,1058,95,7638,11101,0.407599,0.917606,0.121665,0.917606,0.878335,0.214844,0.437161,2.099014,0.000507
3364,1058,95,7629,11110,0.407119,0.917606,0.121791,0.917606,0.878209,0.215041,0.436708,2.101188,0.000508
3365,1058,95,7627,11112,0.407012,0.917606,0.121819,0.917606,0.878181,0.215084,0.436608,2.101672,0.000508
3366,1058,95,7624,11115,0.406852,0.917606,0.121861,0.917606,0.878139,0.21515,0.436457,2.102398,0.000509
3367,1058,95,7623,11116,0.406799,0.917606,0.121875,0.917606,0.878125,0.215172,0.436407,2.102641,0.000511
3368,1058,95,7620,11119,0.406639,0.917606,0.121917,0.917606,0.878083,0.215238,0.436256,2.103368,0.000513
3369,1058,95,7619,11120,0.406585,0.917606,0.121932,0.917606,0.878068,0.215259,0.436206,2.10361,0.000513
3370,1058,95,7618,11121,0.406532,0.917606,0.121946,0.917606,0.878054,0.215281,0.436155,2.103852,0.000514
3371,1058,95,7617,11122,0.406478,0.917606,0.12196,0.917606,0.87804,0.215303,0.436105,2.104095,0.000515
3372,1057,96,7615,11124,0.406372,0.916739,0.121887,0.916739,0.878113,0.215165,0.435954,2.102833,0.000515
3373,1057,96,7613,11126,0.406265,0.916739,0.121915,0.916739,0.878085,0.215209,0.435854,2.103318,0.000516
3374,1057,96,7612,11127,0.406212,0.916739,0.121929,0.916739,0.878071,0.215231,0.435803,2.103561,0.000516
3375,1057,96,7610,11129,0.406105,0.916739,0.121957,0.916739,0.878043,0.215275,0.435703,2.104047,0.000517
3376,1057,96,7609,11130,0.406052,0.916739,0.121971,0.916739,0.878029,0.215297,0.435653,2.104289,0.000517
3377,1057,96,7608,11131,0.405998,0.916739,0.121985,0.916739,0.878015,0.215319,0.435602,2.104532,0.000518
3378,1057,96,7607,11132,0.405945,0.916739,0.121999,0.916739,0.878001,0.215341,0.435552,2.104775,0.000521
3379,1057,96,7606,11133,0.405891,0.916739,0.122013,0.916739,0.877987,0.215363,0.435502,2.105018,0.000522
3380,1057,96,7605,11134,0.405838,0.916739,0.122027,0.916739,0.877973,0.215385,0.435451,2.105261,0.000522
3381,1057,96,7603,11136,0.405731,0.916739,0.122055,0.916739,0.877945,0.215429,0.435351,2.105747,0.000522
3382,1057,96,7600,11139,0.405571,0.916739,0.122098,0.916739,0.877902,0.215494,0.4352,2.106477,0.000524
3383,1057,96,7599,11140,0.405518,0.916739,0.122112,0.916739,0.877888,0.215516,0.43515,2.10672,0.000527
3384,1057,96,7595,11144,0.405304,0.916739,0.122168,0.916739,0.877832,0.215604,0.434949,2.107694,0.000527
3385,1057,96,7594,11145,0.405251,0.916739,0.122182,0.916739,0.877818,0.215626,0.434898,2.107938,0.000527
3386,1057,96,7592,11147,0.405144,0.916739,0.122211,0.916739,0.877789,0.21567,0.434798,2.108425,0.000528
3387,1057,96,7591,11148,0.405091,0.916739,0.122225,0.916739,0.877775,0.215692,0.434748,2.108669,0.000528
3388,1057,96,7590,11149,0.405038,0.916739,0.122239,0.916739,0.877761,0.215714,0.434697,2.108913,0.000528
3389,1057,96,7588,11151,0.404931,0.916739,0.122267,0.916739,0.877733,0.215758,0.434597,2.109401,0.000529
3390,1057,96,7587,11152,0.404878,0.916739,0.122281,0.916739,0.877719,0.21578,0.434547,2.109645,0.00053
3391,1057,96,7586,11153,0.404824,0.916739,0.122295,0.916739,0.877705,0.215802,0.434496,2.109889,0.00053
3392,1056,97,7582,11157,0.404611,0.915872,0.122251,0.915872,0.877749,0.215708,0.434245,2.109113,0.000531
3393,1056,97,7578,11161,0.404397,0.915872,0.122307,0.915872,0.877693,0.215796,0.434044,2.11009,0.000531
3394,1056,97,7577,11162,0.404344,0.915872,0.122321,0.915872,0.877679,0.215819,0.433994,2.110335,0.000533
3395,1056,97,7576,11163,0.404291,0.915872,0.122335,0.915872,0.877665,0.215841,0.433943,2.110579,0.000534
3396,1056,97,7575,11164,0.404237,0.915872,0.12235,0.915872,0.87765,0.215863,0.433893,2.110824,0.000534
3397,1056,97,7574,11165,0.404184,0.915872,0.122364,0.915872,0.877636,0.215885,0.433843,2.111068,0.000534
3398,1056,97,7573,11166,0.40413,0.915872,0.122378,0.915872,0.877622,0.215907,0.433792,2.111313,0.000535
3399,1056,97,7572,11167,0.404077,0.915872,0.122392,0.915872,0.877608,0.215929,0.433742,2.111558,0.000536
3400,1056,97,7571,11168,0.404024,0.915872,0.122406,0.915872,0.877594,0.215951,0.433692,2.111802,0.000538
3401,1056,97,7569,11170,0.403917,0.915872,0.122435,0.915872,0.877565,0.215995,0.433591,2.112292,0.00054
3402,1056,97,7567,11172,0.40381,0.915872,0.122463,0.915872,0.877537,0.216039,0.433491,2.112782,0.00054
3403,1056,97,7566,11173,0.403757,0.915872,0.122477,0.915872,0.877523,0.216061,0.433441,2.113027,0.00054
3404,1056,97,7550,11189,0.402903,0.915872,0.122705,0.915872,0.877295,0.216416,0.432636,2.116955,0.000541
3405,1056,97,7548,11191,0.402796,0.915872,0.122734,0.915872,0.877266,0.21646,0.432536,2.117448,0.000543
3406,1056,97,7545,11194,0.402636,0.915872,0.122776,0.915872,0.877224,0.216527,0.432385,2.118186,0.000543
3407,1056,97,7544,11195,0.402583,0.915872,0.122791,0.915872,0.877209,0.216549,0.432335,2.118432,0.000543
3408,1056,97,7543,11196,0.402529,0.915872,0.122805,0.915872,0.877195,0.216571,0.432284,2.118679,0.000544
3409,1056,97,7542,11197,0.402476,0.915872,0.122819,0.915872,0.877181,0.216593,0.432234,2.118925,0.000545
3410,1056,97,7541,11198,0.402423,0.915872,0.122834,0.915872,0.877166,0.216615,0.432184,2.119172,0.000546
3411,1056,97,7539,11200,0.402316,0.915872,0.122862,0.915872,0.877138,0.21666,0.432083,2.119665,0.000546
3412,1056,97,7538,11201,0.402263,0.915872,0.122876,0.915872,0.877124,0.216682,0.432033,2.119911,0.000547
3413,1056,97,7537,11202,0.402209,0.915872,0.122891,0.915872,0.877109,0.216704,0.431983,2.120158,0.000549
3414,1056,97,7536,11203,0.402156,0.915872,0.122905,0.915872,0.877095,0.216727,0.431932,2.120405,0.00055
3415,1056,97,7535,11204,0.402103,0.915872,0.122919,0.915872,0.877081,0.216749,0.431882,2.120652,0.000551
3416,1056,97,7534,11205,0.402049,0.915872,0.122934,0.915872,0.877066,0.216771,0.431832,2.120899,0.000551
3417,1056,97,7533,11206,0.401996,0.915872,0.122948,0.915872,0.877052,0.216793,0.431782,2.121145,0.000552
3418,1056,97,7532,11207,0.401942,0.915872,0.122962,0.915872,0.877038,0.216816,0.431731,2.121392,0.000552
3419,1056,97,7531,11208,0.401889,0.915872,0.122977,0.915872,0.877023,0.216838,0.431681,2.12164,0.000553
3420,1056,97,7530,11209,0.401836,0.915872,0.122991,0.915872,0.877009,0.21686,0.431631,2.121887,0.000553
3421,1056,97,7529,11210,0.401782,0.915872,0.123005,0.915872,0.876995,0.216882,0.431581,2.122134,0.000554
3422,1056,97,7521,11218,0.401355,0.915872,0.12312,0.915872,0.87688,0.217061,0.431178,2.124113,0.000554
3423,1056,97,7519,11220,0.401249,0.915872,0.123149,0.915872,0.876851,0.217105,0.431078,2.124609,0.000555
3424,1056,97,7518,11221,0.401195,0.915872,0.123163,0.915872,0.876837,0.217128,0.431028,2.124856,0.000555
3425,1056,97,7516,11223,0.401089,0.915872,0.123192,0.915872,0.876808,0.217172,0.430927,2.125352,0.000556
3426,1056,97,7515,11224,0.401035,0.915872,0.123206,0.915872,0.876794,0.217195,0.430877,2.1256,0.000557
3427,1056,97,7513,11226,0.400929,0.915872,0.123235,0.915872,0.876765,0.217239,0.430776,2.126096,0.000557
3428,1055,98,7513,11226,0.400929,0.915004,0.123133,0.915004,0.876867,0.217056,0.430726,2.124331,0.000559
3429,1055,98,7512,11227,0.400875,0.915004,0.123147,0.915004,0.876853,0.217078,0.430676,2.124579,0.00056
3430,1055,98,7510,11229,0.400768,0.915004,0.123176,0.915004,0.876824,0.217123,0.430575,2.125075,0.00056
3431,1055,98,7509,11230,0.400715,0.915004,0.12319,0.915004,0.87681,0.217145,0.430525,2.125323,0.00056
3432,1055,98,7507,11232,0.400608,0.915004,0.123219,0.915004,0.876781,0.21719,0.430424,2.125819,0.00056
3433,1055,98,7506,11233,0.400555,0.915004,0.123233,0.915004,0.876767,0.217212,0.430374,2.126068,0.000561
3434,1055,98,7505,11234,0.400502,0.915004,0.123248,0.915004,0.876752,0.217235,0.430324,2.126316,0.000561
3435,1055,98,7502,11237,0.400342,0.915004,0.123291,0.915004,0.876709,0.217302,0.430173,2.127062,0.000562
3436,1055,98,7501,11238,0.400288,0.915004,0.123305,0.915004,0.876695,0.217324,0.430123,2.12731,0.000563
3437,1055,98,7500,11239,0.400235,0.915004,0.12332,0.915004,0.87668,0.217347,0.430072,2.127559,0.000564
3438,1055,98,7495,11244,0.399968,0.915004,0.123392,0.915004,0.876608,0.217459,0.429821,2.128803,0.000564
3439,1055,98,7493,11246,0.399861,0.915004,0.123421,0.915004,0.876579,0.217503,0.42972,2.129301,0.000566
3440,1055,98,7491,11248,0.399755,0.915004,0.12345,0.915004,0.87655,0.217548,0.42962,2.129799,0.000568
3441,1055,98,7490,11249,0.399701,0.915004,0.123464,0.915004,0.876536,0.217571,0.42957,2.130049,0.000569
3442,1055,98,7489,11250,0.399648,0.915004,0.123478,0.915004,0.876522,0.217593,0.429519,2.130298,0.000569
3443,1055,98,7484,11255,0.399381,0.915004,0.123551,0.915004,0.876449,0.217705,0.429268,2.131545,0.00057
3444,1055,98,7483,11256,0.399328,0.915004,0.123565,0.915004,0.876435,0.217728,0.429218,2.131795,0.00057
3445,1055,98,7482,11257,0.399274,0.915004,0.12358,0.915004,0.87642,0.21775,0.429168,2.132045,0.00057
3446,1055,98,7481,11258,0.399221,0.915004,0.123594,0.915004,0.876406,0.217773,0.429117,2.132295,0.00057
3447,1055,98,7480,11259,0.399168,0.915004,0.123609,0.915004,0.876391,0.217795,0.429067,2.132544,0.00057
3448,1055,98,7479,11260,0.399114,0.915004,0.123623,0.915004,0.876377,0.217818,0.429017,2.132794,0.000573
3449,1055,98,7474,11265,0.398847,0.915004,0.123696,0.915004,0.876304,0.21793,0.428765,2.134045,0.000573
3450,1055,98,7473,11266,0.398794,0.915004,0.12371,0.915004,0.87629,0.217953,0.428715,2.134295,0.000574
3451,1055,98,7472,11267,0.398741,0.915004,0.123725,0.915004,0.876275,0.217975,0.428665,2.134545,0.000574
3452,1055,98,7471,11268,0.398687,0.915004,0.123739,0.915004,0.876261,0.217998,0.428615,2.134795,0.000574
3453,1055,98,7469,11270,0.398581,0.915004,0.123768,0.915004,0.876232,0.218043,0.428514,2.135296,0.000575
3454,1055,98,7466,11273,0.39842,0.915004,0.123812,0.915004,0.876188,0.21811,0.428363,2.136048,0.000576
3455,1055,98,7465,11274,0.398367,0.915004,0.123826,0.915004,0.876174,0.218133,0.428313,2.136299,0.000576
3456,1055,98,7464,11275,0.398314,0.915004,0.123841,0.915004,0.876159,0.218156,0.428263,2.13655,0.000576
3457,1055,98,7463,11276,0.39826,0.915004,0.123855,0.915004,0.876145,0.218178,0.428212,2.1368,0.000578
3458,1055,98,7461,11278,0.398154,0.915004,0.123884,0.915004,0.876116,0.218223,0.428112,2.137302,0.000581
3459,1055,98,7460,11279,0.3981,0.915004,0.123899,0.915004,0.876101,0.218246,0.428062,2.137553,0.000581
3460,1055,98,7459,11280,0.398047,0.915004,0.123914,0.915004,0.876086,0.218268,0.428011,2.137804,0.000582
3461,1055,98,7458,11281,0.397993,0.915004,0.123928,0.915004,0.876072,0.218291,0.427961,2.138055,0.000583
3462,1055,98,7457,11282,0.39794,0.915004,0.123943,0.915004,0.876057,0.218314,0.427911,2.138307,0.000583
3463,1055,98,7456,11283,0.397887,0.915004,0.123957,0.915004,0.876043,0.218336,0.42786,2.138558,0.000583
3464,1055,98,7455,11284,0.397833,0.915004,0.123972,0.915004,0.876028,0.218359,0.42781,2.138809,0.000584
3465,1055,98,7454,11285,0.39778,0.915004,0.123986,0.915004,0.876014,0.218381,0.42776,2.139061,0.000584
3466,1055,98,7452,11287,0.397673,0.915004,0.124016,0.915004,0.875984,0.218427,0.427659,2.139563,0.000587
3467,1055,98,7451,11288,0.39762,0.915004,0.12403,0.915004,0.87597,0.218449,0.427609,2.139815,0.000588
3468,1055,98,7450,11289,0.397567,0.915004,0.124045,0.915004,0.875955,0.218472,0.427559,2.140067,0.000588
3469,1055,98,7449,11290,0.397513,0.915004,0.124059,0.915004,0.875941,0.218494,0.427509,2.140318,0.000589
3470,1055,98,7448,11291,0.39746,0.915004,0.124074,0.915004,0.875926,0.218517,0.427458,2.14057,0.00059
3471,1055,98,7447,11292,0.397406,0.915004,0.124088,0.915004,0.875912,0.21854,0.427408,2.140822,0.00059
3472,1055,98,7445,11294,0.3973,0.915004,0.124118,0.915004,0.875882,0.218585,0.427307,2.141325,0.00059
3473,1055,98,7443,11296,0.397193,0.915004,0.124147,0.915004,0.875853,0.21863,0.427207,2.141829,0.000591
3474,1055,98,7442,11297,0.39714,0.915004,0.124161,0.915004,0.875839,0.218653,0.427157,2.142081,0.000591
3475,1055,98,7441,11298,0.397086,0.915004,0.124176,0.915004,0.875824,0.218676,0.427106,2.142334,0.000592
3476,1055,98,7437,11302,0.396873,0.915004,0.124235,0.915004,0.875765,0.218766,0.426905,2.143343,0.000595
3477,1055,98,7436,11303,0.396819,0.915004,0.124249,0.915004,0.875751,0.218789,0.426855,2.143595,0.000596
3478,1055,98,7435,11304,0.396766,0.915004,0.124264,0.915004,0.875736,0.218812,0.426805,2.143848,0.000598
3479,1055,98,7434,11305,0.396713,0.915004,0.124278,0.915004,0.875722,0.218834,0.426754,2.1441,0.000599
3480,1055,98,7433,11306,0.396659,0.915004,0.124293,0.915004,0.875707,0.218857,0.426704,2.144353,0.0006
3481,1055,98,7432,11307,0.396606,0.915004,0.124308,0.915004,0.875692,0.21888,0.426654,2.144605,0.0006
3482,1055,98,7428,11311,0.396393,0.915004,0.124366,0.915004,0.875634,0.218971,0.426453,2.145617,0.0006
3483,1055,98,7427,11312,0.396339,0.915004,0.124381,0.915004,0.875619,0.218993,0.426403,2.14587,0.000601
3484,1055,98,7426,11313,0.396286,0.915004,0.124396,0.915004,0.875604,0.219016,0.426352,2.146123,0.000601
3485,1055,98,7425,11314,0.396232,0.915004,0.12441,0.915004,0.87559,0.219039,0.426302,2.146376,0.000604
3486,1055,98,7422,11317,0.396072,0.915004,0.124454,0.915004,0.875546,0.219107,0.426151,2.147135,0.000604
3487,1055,98,7420,11319,0.395966,0.915004,0.124484,0.915004,0.875516,0.219152,0.426051,2.147642,0.000604
3488,1055,98,7419,11320,0.395912,0.915004,0.124498,0.915004,0.875502,0.219175,0.426,2.147895,0.000606
3489,1055,98,7415,11324,0.395699,0.915004,0.124557,0.915004,0.875443,0.219266,0.425799,2.14891,0.000606
3490,1055,98,7412,11327,0.395539,0.915004,0.124601,0.915004,0.875399,0.219335,0.425649,2.149671,0.000607
3491,1055,98,7409,11330,0.395379,0.915004,0.124646,0.915004,0.875354,0.219403,0.425498,2.150433,0.000608
3492,1055,98,7408,11331,0.395325,0.915004,0.12466,0.915004,0.87534,0.219426,0.425447,2.150687,0.00061
3493,1055,98,7407,11332,0.395272,0.915004,0.124675,0.915004,0.875325,0.219449,0.425397,2.150941,0.000611
3494,1055,98,7405,11334,0.395165,0.915004,0.124704,0.915004,0.875296,0.219494,0.425297,2.15145,0.000612
3495,1055,98,7403,11336,0.395058,0.915004,0.124734,0.915004,0.875266,0.21954,0.425196,2.151959,0.000615
3496,1054,99,7403,11336,0.395058,0.914137,0.12463,0.914137,0.87537,0.219355,0.425146,2.150173,0.000617
3497,1054,99,7402,11337,0.395005,0.914137,0.124645,0.914137,0.875355,0.219378,0.425096,2.150427,0.00062
3498,1054,99,7401,11338,0.394952,0.914137,0.12466,0.914137,0.87534,0.2194,0.425045,2.150682,0.00062
3499,1054,99,7400,11339,0.394898,0.914137,0.124675,0.914137,0.875325,0.219423,0.424995,2.150936,0.000621
3500,1054,99,7399,11340,0.394845,0.914137,0.124689,0.914137,0.875311,0.219446,0.424945,2.151191,0.000622
3501,1054,99,7398,11341,0.394792,0.914137,0.124704,0.914137,0.875296,0.219469,0.424894,2.151445,0.000622
3502,1054,99,7397,11342,0.394738,0.914137,0.124719,0.914137,0.875281,0.219492,0.424844,2.1517,0.000622
3503,1054,99,7395,11344,0.394632,0.914137,0.124748,0.914137,0.875252,0.219538,0.424744,2.152209,0.000623
3504,1054,99,7394,11345,0.394578,0.914137,0.124763,0.914137,0.875237,0.21956,0.424693,2.152464,0.000624
3505,1054,99,7393,11346,0.394525,0.914137,0.124778,0.914137,0.875222,0.219583,0.424643,2.152719,0.000625
3506,1054,99,7392,11347,0.394471,0.914137,0.124793,0.914137,0.875207,0.219606,0.424593,2.152973,0.000625
3507,1054,99,7390,11349,0.394365,0.914137,0.124822,0.914137,0.875178,0.219652,0.424492,2.153483,0.000625
3508,1054,99,7388,11351,0.394258,0.914137,0.124852,0.914137,0.875148,0.219698,0.424392,2.153994,0.000626
3509,1054,99,7387,11352,0.394205,0.914137,0.124867,0.914137,0.875133,0.219721,0.424341,2.154249,0.00063
3510,1054,99,7386,11353,0.394151,0.914137,0.124882,0.914137,0.875118,0.219744,0.424291,2.154504,0.00063
3511,1054,99,7385,11354,0.394098,0.914137,0.124896,0.914137,0.875104,0.219766,0.424241,2.154759,0.000634
3512,1054,99,7384,11355,0.394045,0.914137,0.124911,0.914137,0.875089,0.219789,0.424191,2.155015,0.000634
3513,1054,99,7383,11356,0.393991,0.914137,0.124926,0.914137,0.875074,0.219812,0.42414,2.15527,0.000635
3514,1054,99,7381,11358,0.393884,0.914137,0.124956,0.914137,0.875044,0.219858,0.42404,2.155781,0.000636
3515,1054,99,7379,11360,0.393778,0.914137,0.124985,0.914137,0.875015,0.219904,0.423939,2.156292,0.000636
3516,1054,99,7378,11361,0.393724,0.914137,0.125,0.914137,0.875,0.219927,0.423889,2.156548,0.000636
3517,1054,99,7377,11362,0.393671,0.914137,0.125015,0.914137,0.874985,0.21995,0.423839,2.156804,0.000636
3518,1054,99,7376,11363,0.393618,0.914137,0.12503,0.914137,0.87497,0.219973,0.423788,2.15706,0.000637
3519,1054,99,7375,11364,0.393564,0.914137,0.125044,0.914137,0.874956,0.219996,0.423738,2.157316,0.000639
3520,1054,99,7373,11366,0.393457,0.914137,0.125074,0.914137,0.874926,0.220042,0.423638,2.157828,0.000639
3521,1054,99,7371,11368,0.393351,0.914137,0.125104,0.914137,0.874896,0.220088,0.423537,2.15834,0.00064
3522,1054,99,7369,11370,0.393244,0.914137,0.125134,0.914137,0.874866,0.220134,0.423437,2.158852,0.000644
3523,1054,99,7368,11371,0.393191,0.914137,0.125148,0.914137,0.874852,0.220157,0.423386,2.159109,0.000644
3524,1054,99,7367,11372,0.393137,0.914137,0.125163,0.914137,0.874837,0.22018,0.423336,2.159365,0.000646
3525,1054,99,7365,11374,0.393031,0.914137,0.125193,0.914137,0.874807,0.220226,0.423235,2.159878,0.000646
3526,1054,99,7363,11376,0.392924,0.914137,0.125223,0.914137,0.874777,0.220272,0.423135,2.160391,0.000646
3527,1054,99,7362,11377,0.39287,0.914137,0.125238,0.914137,0.874762,0.220295,0.423085,2.160648,0.000647
3528,1054,99,7361,11378,0.392817,0.914137,0.125253,0.914137,0.874747,0.220318,0.423034,2.160905,0.000648
3529,1054,99,7360,11379,0.392764,0.914137,0.125267,0.914137,0.874733,0.220341,0.422984,2.161162,0.000648
3530,1054,99,7359,11380,0.39271,0.914137,0.125282,0.914137,0.874718,0.220364,0.422934,2.161419,0.00065
3531,1054,99,7358,11381,0.392657,0.914137,0.125297,0.914137,0.874703,0.220387,0.422884,2.161675,0.000652
3532,1054,99,7355,11384,0.392497,0.914137,0.125342,0.914137,0.874658,0.220456,0.422733,2.162447,0.000652
3533,1054,99,7354,11385,0.392444,0.914137,0.125357,0.914137,0.874643,0.220479,0.422682,2.162704,0.000653
