"Instance_number","'True Positives'","'False Negatives'","'False Positives'","'True Negatives'","'False Positive Rate'","'True Positive Rate'","Precision","Recall","Fallout","FMeasure","'Sample Size'","Lift","Threshold"
485,494,659,1261,17478,0.067293,0.428448,0.281481,0.428448,0.718519,0.339752,0.088226,4.856227,0.287389
486,493,660,1261,17478,0.067293,0.42758,0.281072,0.42758,0.718928,0.339181,0.088176,4.84916,0.287395
487,492,661,1258,17481,0.067133,0.426713,0.281143,0.426713,0.718857,0.33896,0.087975,4.850385,0.288658
488,491,662,1256,17483,0.067026,0.425846,0.281053,0.425846,0.718947,0.338621,0.087824,4.848839,0.288855
489,491,662,1255,17484,0.066973,0.425846,0.281214,0.425846,0.718786,0.338737,0.087774,4.851616,0.289945
490,489,664,1253,17486,0.066866,0.424111,0.280712,0.424111,0.719288,0.337824,0.087573,4.842949,0.293076
491,487,666,1250,17489,0.066706,0.422376,0.280368,0.422376,0.719632,0.337024,0.087322,4.837024,0.294569
492,486,667,1249,17490,0.066652,0.421509,0.280115,0.421509,0.719885,0.336565,0.087221,4.832657,0.295504
493,486,667,1248,17491,0.066599,0.421509,0.280277,0.421509,0.719723,0.336682,0.087171,4.835444,0.330058
494,486,667,1247,17492,0.066546,0.421509,0.280439,0.421509,0.719561,0.336798,0.08712,4.838234,0.340154
495,486,667,1246,17493,0.066492,0.421509,0.2806,0.421509,0.7194,0.336915,0.08707,4.841027,0.439992
496,485,668,1244,17495,0.066386,0.420642,0.280509,0.420642,0.719491,0.336572,0.086919,4.839449,0.442949
497,485,668,1243,17496,0.066332,0.420642,0.280671,0.420642,0.719329,0.336689,0.086869,4.842249,0.444577
498,482,671,1242,17497,0.066279,0.41804,0.279582,0.41804,0.720418,0.335071,0.086668,4.823463,0.445118
499,482,671,1239,17500,0.066119,0.41804,0.28007,0.41804,0.71993,0.335421,0.086517,4.831871,0.448738
500,482,671,1236,17503,0.065959,0.41804,0.280559,0.41804,0.719441,0.335772,0.086366,4.840308,0.449217
501,480,673,1235,17504,0.065905,0.416305,0.279883,0.416305,0.720117,0.334728,0.086216,4.828656,0.451383
502,479,674,1234,17505,0.065852,0.415438,0.279626,0.415438,0.720374,0.334264,0.086115,4.824222,0.453725
503,476,677,1232,17507,0.065745,0.412836,0.278689,0.412836,0.721311,0.332751,0.085864,4.808042,0.556044
504,476,677,1231,17508,0.065692,0.412836,0.278852,0.412836,0.721148,0.332867,0.085813,4.810858,0.897629
505,424,729,1119,17620,0.059715,0.367736,0.274789,0.367736,0.725211,0.31454,0.077569,4.740772,0.900297
506,386,767,1007,17732,0.053738,0.334779,0.2771,0.334779,0.7229,0.303221,0.070028,4.780632,0.900298
507,332,821,890,17849,0.047495,0.287944,0.271686,0.287944,0.728314,0.279579,0.061432,4.687227,0.901136
508,280,873,766,17973,0.040877,0.242845,0.267686,0.242845,0.732314,0.254661,0.052584,4.618229,0.901569
509,226,927,648,18091,0.03458,0.19601,0.258581,0.19601,0.741419,0.22299,0.043937,4.461143,0.904171
510,184,969,524,18215,0.027963,0.159584,0.259887,0.159584,0.740113,0.197743,0.035592,4.483671,0.905204
511,137,1016,394,18345,0.021026,0.11882,0.258004,0.11882,0.741996,0.162708,0.026694,4.45118,0.90558
512,98,1055,272,18467,0.014515,0.084996,0.264865,0.084996,0.735135,0.128693,0.0186,4.569551,0.907186
513,49,1104,138,18601,0.007364,0.042498,0.262032,0.042498,0.737968,0.073134,0.009401,4.520678,0.907958
514,0,1153,0,18739,0,0,0,0,0,0,0,?,0.907968
