"Instance_number","'True Positives'","'False Negatives'","'False Positives'","'True Negatives'","'False Positive Rate'","'True Positive Rate'","Precision","Recall","Fallout","FMeasure","'Sample Size'","Lift","Threshold"
7163,1022,111,4150,15407,0.2122,0.90203,0.197602,0.90203,0.802398,0.324187,0.249976,3.608469,0.007222
7164,1022,111,4148,15409,0.212098,0.90203,0.197679,0.90203,0.802321,0.32429,0.249879,3.609865,0.00726
7165,1022,111,4147,15410,0.212047,0.90203,0.197717,0.90203,0.802283,0.324341,0.249831,3.610563,0.007276
7166,1022,111,4146,15411,0.211996,0.90203,0.197755,0.90203,0.802245,0.324393,0.249783,3.611262,0.007278
7167,1022,111,4145,15412,0.211945,0.90203,0.197794,0.90203,0.802206,0.324444,0.249734,3.611961,0.007278
7168,1022,111,4144,15413,0.211893,0.90203,0.197832,0.90203,0.802168,0.324496,0.249686,3.61266,0.007285
7169,1022,111,4143,15414,0.211842,0.90203,0.19787,0.90203,0.80213,0.324547,0.249638,3.613359,0.007319
7170,1022,111,4142,15415,0.211791,0.90203,0.197909,0.90203,0.802091,0.324599,0.249589,3.614059,0.00734
7171,1021,112,4142,15415,0.211791,0.901147,0.197753,0.901147,0.802247,0.324333,0.249541,3.611222,0.007351
7172,1021,112,4141,15416,0.21174,0.901147,0.197792,0.901147,0.802208,0.324384,0.249493,3.611922,0.007357
7173,1021,112,4139,15418,0.211638,0.901147,0.197868,0.901147,0.802132,0.324488,0.249396,3.613322,0.007376
7174,1021,112,4138,15419,0.211587,0.901147,0.197907,0.901147,0.802093,0.324539,0.249348,3.614022,0.007379
7175,1021,112,4137,15420,0.211536,0.901147,0.197945,0.901147,0.802055,0.324591,0.249299,3.614723,0.007386
7176,1021,112,4136,15421,0.211484,0.901147,0.197983,0.901147,0.802017,0.324642,0.249251,3.615424,0.007391
7177,1021,112,4135,15422,0.211433,0.901147,0.198022,0.901147,0.801978,0.324694,0.249203,3.616125,0.00742
7178,1021,112,4134,15423,0.211382,0.901147,0.19806,0.901147,0.80194,0.324746,0.249154,3.616826,0.007431
7179,1021,112,4133,15424,0.211331,0.901147,0.198099,0.901147,0.801901,0.324797,0.249106,3.617528,0.007467
7180,1021,112,4132,15425,0.21128,0.901147,0.198137,0.901147,0.801863,0.324849,0.249058,3.61823,0.007468
7181,1021,112,4131,15426,0.211229,0.901147,0.198175,0.901147,0.801825,0.324901,0.249009,3.618932,0.007472
7182,1020,113,4131,15426,0.211229,0.900265,0.19802,0.900265,0.80198,0.324634,0.248961,3.61609,0.007482
7183,1020,113,4130,15427,0.211178,0.900265,0.198058,0.900265,0.801942,0.324686,0.248913,3.616792,0.007488
7184,1020,113,4129,15428,0.211126,0.900265,0.198097,0.900265,0.801903,0.324737,0.248864,3.617494,0.007508
7185,1020,113,4128,15429,0.211075,0.900265,0.198135,0.900265,0.801865,0.324789,0.248816,3.618197,0.007509
7186,1019,114,4128,15429,0.211075,0.899382,0.197979,0.899382,0.802021,0.324522,0.248768,3.615352,0.007556
7187,1019,114,4126,15431,0.210973,0.899382,0.198056,0.899382,0.801944,0.324626,0.248671,3.616757,0.00758
7188,1019,114,4125,15432,0.210922,0.899382,0.198095,0.899382,0.801905,0.324677,0.248623,3.617461,0.00758
7189,1019,114,4124,15433,0.210871,0.899382,0.198133,0.899382,0.801867,0.324729,0.248574,3.618164,0.00762
7190,1018,115,4124,15433,0.210871,0.8985,0.197977,0.8985,0.802023,0.324462,0.248526,3.615316,0.007624
7191,1018,115,4123,15434,0.21082,0.8985,0.198016,0.8985,0.801984,0.324514,0.248478,3.616019,0.007636
7192,1018,115,4121,15436,0.210717,0.8985,0.198093,0.8985,0.801907,0.324617,0.248381,3.617427,0.007648
7193,1018,115,4120,15437,0.210666,0.8985,0.198132,0.8985,0.801868,0.324669,0.248333,3.618131,0.007649
7194,1018,115,4119,15438,0.210615,0.8985,0.19817,0.8985,0.80183,0.324721,0.248284,3.618835,0.007697
7195,1017,116,4118,15439,0.210564,0.897617,0.198053,0.897617,0.801947,0.324505,0.248188,3.616688,0.007723
7196,1017,116,4117,15440,0.210513,0.897617,0.198091,0.897617,0.801909,0.324557,0.248139,3.617393,0.007727
7197,1017,116,4116,15441,0.210462,0.897617,0.19813,0.897617,0.80187,0.324609,0.248091,3.618098,0.00773
7198,1017,116,4114,15443,0.210359,0.897617,0.198207,0.897617,0.801793,0.324713,0.247994,3.619508,0.007744
7199,1017,116,4113,15444,0.210308,0.897617,0.198246,0.897617,0.801754,0.324764,0.247946,3.620213,0.007751
7200,1017,116,4112,15445,0.210257,0.897617,0.198284,0.897617,0.801716,0.324816,0.247898,3.620919,0.007751
7201,1017,116,4111,15446,0.210206,0.897617,0.198323,0.897617,0.801677,0.324868,0.247849,3.621625,0.007767
7202,1017,116,4110,15447,0.210155,0.897617,0.198362,0.897617,0.801638,0.32492,0.247801,3.622332,0.007769
7203,1017,116,4109,15448,0.210104,0.897617,0.1984,0.897617,0.8016,0.324972,0.247753,3.623038,0.007779
7204,1017,116,4108,15449,0.210053,0.897617,0.198439,0.897617,0.801561,0.325024,0.247704,3.623745,0.007802
7205,1017,116,4107,15450,0.210002,0.897617,0.198478,0.897617,0.801522,0.325076,0.247656,3.624453,0.007811
7206,1017,116,4106,15451,0.20995,0.897617,0.198516,0.897617,0.801484,0.325128,0.247608,3.62516,0.007816
7207,1017,116,4105,15452,0.209899,0.897617,0.198555,0.897617,0.801445,0.32518,0.247559,3.625868,0.007819
7208,1017,116,4103,15454,0.209797,0.897617,0.198633,0.897617,0.801367,0.325284,0.247463,3.627284,0.007834
7209,1017,116,4101,15456,0.209695,0.897617,0.19871,0.897617,0.80129,0.325388,0.247366,3.628702,0.007862
7210,1017,116,4100,15457,0.209644,0.897617,0.198749,0.897617,0.801251,0.32544,0.247318,3.629411,0.007873
7211,1017,116,4098,15459,0.209541,0.897617,0.198827,0.897617,0.801173,0.325544,0.247221,3.63083,0.007877
7212,1017,116,4097,15460,0.20949,0.897617,0.198866,0.897617,0.801134,0.325596,0.247173,3.63154,0.007902
7213,1017,116,4096,15461,0.209439,0.897617,0.198905,0.897617,0.801095,0.325648,0.247124,3.63225,0.007935
7214,1017,116,4094,15463,0.209337,0.897617,0.198983,0.897617,0.801017,0.325753,0.247028,3.633671,0.007938
7215,1017,116,4093,15464,0.209286,0.897617,0.199022,0.897617,0.800978,0.325805,0.246979,3.634383,0.007939
7216,1017,116,4092,15465,0.209235,0.897617,0.19906,0.897617,0.80094,0.325857,0.246931,3.635094,0.007991
7217,1017,116,4091,15466,0.209183,0.897617,0.199099,0.897617,0.800901,0.325909,0.246883,3.635806,0.008001
7218,1017,116,4090,15467,0.209132,0.897617,0.199138,0.897617,0.800862,0.325962,0.246834,3.636517,0.008014
7219,1017,116,4089,15468,0.209081,0.897617,0.199177,0.897617,0.800823,0.326014,0.246786,3.63723,0.008043
7220,1017,116,4088,15469,0.20903,0.897617,0.199216,0.897617,0.800784,0.326066,0.246738,3.637942,0.008077
7221,1017,116,4087,15470,0.208979,0.897617,0.199255,0.897617,0.800745,0.326118,0.246689,3.638655,0.008112
7222,1017,116,4086,15471,0.208928,0.897617,0.199295,0.897617,0.800705,0.326171,0.246641,3.639368,0.008117
7223,1017,116,4085,15472,0.208877,0.897617,0.199334,0.897617,0.800666,0.326223,0.246593,3.640081,0.008137
7224,1017,116,4084,15473,0.208825,0.897617,0.199373,0.897617,0.800627,0.326275,0.246544,3.640795,0.008148
7225,1017,116,4083,15474,0.208774,0.897617,0.199412,0.897617,0.800588,0.326328,0.246496,3.641509,0.008169
7226,1016,117,4083,15474,0.208774,0.896734,0.199255,0.896734,0.800745,0.326059,0.246448,3.638642,0.008186
7227,1016,117,4082,15475,0.208723,0.896734,0.199294,0.896734,0.800706,0.326111,0.246399,3.639355,0.00819
7228,1016,117,4081,15476,0.208672,0.896734,0.199333,0.896734,0.800667,0.326164,0.246351,3.640069,0.008235
7229,1016,117,4080,15477,0.208621,0.896734,0.199372,0.896734,0.800628,0.326216,0.246303,3.640784,0.008249
7230,1016,117,4079,15478,0.20857,0.896734,0.199411,0.896734,0.800589,0.326268,0.246254,3.641498,0.008251
7231,1016,117,4075,15482,0.208365,0.896734,0.199568,0.896734,0.800432,0.326478,0.246061,3.644359,0.008264
7232,1016,117,4074,15483,0.208314,0.896734,0.199607,0.896734,0.800393,0.326531,0.246013,3.645075,0.00827
7233,1016,117,4072,15485,0.208212,0.896734,0.199686,0.896734,0.800314,0.326636,0.245916,3.646508,0.008295
7234,1016,117,4071,15486,0.208161,0.896734,0.199725,0.896734,0.800275,0.326688,0.245868,3.647225,0.008306
7235,1016,117,4070,15487,0.20811,0.896734,0.199764,0.896734,0.800236,0.326741,0.245819,3.647942,0.008308
7236,1016,117,4069,15488,0.208058,0.896734,0.199803,0.896734,0.800197,0.326793,0.245771,3.648659,0.008314
7237,1016,117,4068,15489,0.208007,0.896734,0.199843,0.896734,0.800157,0.326846,0.245723,3.649377,0.008323
7238,1016,117,4062,15495,0.207701,0.896734,0.200079,0.896734,0.799921,0.327161,0.245433,3.653689,0.00833
7239,1016,117,4061,15496,0.207649,0.896734,0.200118,0.896734,0.799882,0.327214,0.245384,3.654409,0.008334
7240,1016,117,4058,15499,0.207496,0.896734,0.200236,0.896734,0.799764,0.327372,0.245239,3.656569,0.008339
7241,1016,117,4056,15501,0.207394,0.896734,0.200315,0.896734,0.799685,0.327478,0.245143,3.658011,0.008344
7242,1016,117,4054,15503,0.207292,0.896734,0.200394,0.896734,0.799606,0.327583,0.245046,3.659454,0.00837
7243,1016,117,4052,15505,0.207189,0.896734,0.200474,0.896734,0.799526,0.327689,0.244949,3.660898,0.008386
7244,1016,117,4051,15506,0.207138,0.896734,0.200513,0.896734,0.799487,0.327742,0.244901,3.661621,0.00839
7245,1016,117,4050,15507,0.207087,0.896734,0.200553,0.896734,0.799447,0.327795,0.244853,3.662344,0.008407
7246,1016,117,4049,15508,0.207036,0.896734,0.200592,0.896734,0.799408,0.327848,0.244804,3.663067,0.00842
7247,1016,117,4048,15509,0.206985,0.896734,0.200632,0.896734,0.799368,0.327901,0.244756,3.66379,0.00842
7248,1016,117,4046,15511,0.206882,0.896734,0.200711,0.896734,0.799289,0.328006,0.244659,3.665238,0.008425
7249,1016,117,4045,15512,0.206831,0.896734,0.200751,0.896734,0.799249,0.328059,0.244611,3.665962,0.008433
7250,1016,117,4039,15518,0.206525,0.896734,0.200989,0.896734,0.799011,0.328378,0.244321,3.670313,0.008445
7251,1016,117,4038,15519,0.206473,0.896734,0.201029,0.896734,0.798971,0.328431,0.244273,3.671039,0.008498
7252,1016,117,4035,15522,0.20632,0.896734,0.201148,0.896734,0.798852,0.32859,0.244128,3.67322,0.008502
7253,1016,117,4034,15523,0.206269,0.896734,0.201188,0.896734,0.798812,0.328643,0.244079,3.673947,0.00853
7254,1016,117,4033,15524,0.206218,0.896734,0.201228,0.896734,0.798772,0.328696,0.244031,3.674675,0.008547
7255,1016,117,4032,15525,0.206167,0.896734,0.201268,0.896734,0.798732,0.328749,0.243983,3.675403,0.008551
7256,1016,117,4031,15526,0.206115,0.896734,0.201308,0.896734,0.798692,0.328803,0.243934,3.676131,0.008551
7257,1016,117,4030,15527,0.206064,0.896734,0.201348,0.896734,0.798652,0.328856,0.243886,3.67686,0.008559
7258,1015,118,4029,15528,0.206013,0.895852,0.201229,0.895852,0.798771,0.328638,0.243789,3.674697,0.008562
7259,1015,118,4028,15529,0.205962,0.895852,0.201269,0.895852,0.798731,0.328692,0.243741,3.675426,0.008594
7260,1015,118,4027,15530,0.205911,0.895852,0.201309,0.895852,0.798691,0.328745,0.243693,3.676155,0.008622
7261,1015,118,4026,15531,0.20586,0.895852,0.201349,0.895852,0.798651,0.328798,0.243644,3.676884,0.008643
7262,1015,118,4025,15532,0.205809,0.895852,0.201389,0.895852,0.798611,0.328851,0.243596,3.677614,0.008651
7263,1015,118,4024,15533,0.205758,0.895852,0.201429,0.895852,0.798571,0.328905,0.243548,3.678343,0.008665
7264,1015,118,4023,15534,0.205706,0.895852,0.201469,0.895852,0.798531,0.328958,0.243499,3.679073,0.008684
7265,1015,118,4022,15535,0.205655,0.895852,0.201509,0.895852,0.798491,0.329011,0.243451,3.679804,0.008691
7266,1015,118,4021,15536,0.205604,0.895852,0.201549,0.895852,0.798451,0.329065,0.243403,3.680535,0.008713
7267,1015,118,4020,15537,0.205553,0.895852,0.201589,0.895852,0.798411,0.329118,0.243354,3.681266,0.008725
7268,1015,118,4019,15538,0.205502,0.895852,0.201629,0.895852,0.798371,0.329171,0.243306,3.681997,0.008756
7269,1015,118,4018,15539,0.205451,0.895852,0.201669,0.895852,0.798331,0.329225,0.243258,3.682728,0.008778
7270,1015,118,4017,15540,0.2054,0.895852,0.201709,0.895852,0.798291,0.329278,0.243209,3.68346,0.008785
7271,1015,118,4014,15543,0.205246,0.895852,0.201829,0.895852,0.798171,0.329438,0.243064,3.685658,0.008794
7272,1015,118,4013,15544,0.205195,0.895852,0.20187,0.895852,0.79813,0.329492,0.243016,3.686391,0.008805
7273,1015,118,4012,15545,0.205144,0.895852,0.20191,0.895852,0.79809,0.329545,0.242968,3.687124,0.008809
7274,1015,118,4011,15546,0.205093,0.895852,0.20195,0.895852,0.79805,0.329599,0.242919,3.687858,0.008826
7275,1015,118,4010,15547,0.205042,0.895852,0.20199,0.895852,0.79801,0.329652,0.242871,3.688591,0.008881
7276,1015,118,4009,15548,0.204991,0.895852,0.20203,0.895852,0.79797,0.329706,0.242823,3.689326,0.008906
7277,1015,118,4005,15552,0.204786,0.895852,0.202191,0.895852,0.797809,0.32992,0.242629,3.692265,0.008917
7278,1015,118,4004,15553,0.204735,0.895852,0.202232,0.895852,0.797768,0.329974,0.242581,3.693001,0.008969
7279,1015,118,4003,15554,0.204684,0.895852,0.202272,0.895852,0.797728,0.330028,0.242533,3.693737,0.008976
7280,1015,118,4002,15555,0.204633,0.895852,0.202312,0.895852,0.797688,0.330081,0.242484,3.694473,0.008978
7281,1015,118,4001,15556,0.204581,0.895852,0.202352,0.895852,0.797648,0.330135,0.242436,3.69521,0.008988
7282,1015,118,4000,15557,0.20453,0.895852,0.202393,0.895852,0.797607,0.330189,0.242388,3.695947,0.009005
7283,1015,118,3999,15558,0.204479,0.895852,0.202433,0.895852,0.797567,0.330242,0.242339,3.696684,0.009032
7284,1015,118,3998,15559,0.204428,0.895852,0.202474,0.895852,0.797526,0.330296,0.242291,3.697421,0.009064
7285,1015,118,3997,15560,0.204377,0.895852,0.202514,0.895852,0.797486,0.33035,0.242243,3.698159,0.009075
7286,1015,118,3996,15561,0.204326,0.895852,0.202554,0.895852,0.797446,0.330404,0.242194,3.698897,0.009078
7287,1015,118,3995,15562,0.204275,0.895852,0.202595,0.895852,0.797405,0.330457,0.242146,3.699635,0.009095
7288,1015,118,3994,15563,0.204224,0.895852,0.202635,0.895852,0.797365,0.330511,0.242098,3.700374,0.009187
7289,1015,118,3993,15564,0.204172,0.895852,0.202676,0.895852,0.797324,0.330565,0.242049,3.701113,0.009191
7290,1015,118,3991,15566,0.20407,0.895852,0.202757,0.895852,0.797243,0.330673,0.241953,3.702591,0.00921
7291,1015,118,3990,15567,0.204019,0.895852,0.202797,0.895852,0.797203,0.330727,0.241904,3.703331,0.009223
7292,1015,118,3989,15568,0.203968,0.895852,0.202838,0.895852,0.797162,0.330781,0.241856,3.704071,0.009224
7293,1015,118,3988,15569,0.203917,0.895852,0.202878,0.895852,0.797122,0.330834,0.241808,3.704812,0.009231
7294,1015,118,3987,15570,0.203866,0.895852,0.202919,0.895852,0.797081,0.330888,0.241759,3.705552,0.009306
7295,1015,118,3986,15571,0.203814,0.895852,0.202959,0.895852,0.797041,0.330942,0.241711,3.706293,0.009326
7296,1015,118,3984,15573,0.203712,0.895852,0.203041,0.895852,0.796959,0.33105,0.241614,3.707776,0.009335
7297,1015,118,3983,15574,0.203661,0.895852,0.203081,0.895852,0.796919,0.331104,0.241566,3.708518,0.009349
7298,1015,118,3982,15575,0.20361,0.895852,0.203122,0.895852,0.796878,0.331158,0.241518,3.70926,0.009368
7299,1015,118,3981,15576,0.203559,0.895852,0.203163,0.895852,0.796837,0.331212,0.241469,3.710002,0.009394
7300,1015,118,3980,15577,0.203508,0.895852,0.203203,0.895852,0.796797,0.331266,0.241421,3.710745,0.009413
7301,1015,118,3978,15579,0.203405,0.895852,0.203285,0.895852,0.796715,0.331374,0.241324,3.712232,0.009426
7302,1015,118,3977,15580,0.203354,0.895852,0.203325,0.895852,0.796675,0.331429,0.241276,3.712975,0.009431
7303,1015,118,3976,15581,0.203303,0.895852,0.203366,0.895852,0.796634,0.331483,0.241228,3.713719,0.009442
7304,1015,118,3975,15582,0.203252,0.895852,0.203407,0.895852,0.796593,0.331537,0.241179,3.714463,0.009455
7305,1015,118,3974,15583,0.203201,0.895852,0.203448,0.895852,0.796552,0.331591,0.241131,3.715208,0.009459
7306,1015,118,3973,15584,0.20315,0.895852,0.203488,0.895852,0.796512,0.331645,0.241083,3.715953,0.009537
7307,1015,118,3972,15585,0.203099,0.895852,0.203529,0.895852,0.796471,0.331699,0.241034,3.716698,0.009539
7308,1015,118,3968,15589,0.202894,0.895852,0.203693,0.895852,0.796307,0.331916,0.240841,3.719681,0.009575
7309,1015,118,3966,15591,0.202792,0.895852,0.203774,0.895852,0.796226,0.332025,0.240744,3.721175,0.009581
7310,1015,118,3965,15592,0.202741,0.895852,0.203815,0.895852,0.796185,0.332079,0.240696,3.721922,0.009583
7311,1015,118,3964,15593,0.20269,0.895852,0.203856,0.895852,0.796144,0.332134,0.240648,3.72267,0.00959
7312,1015,118,3963,15594,0.202638,0.895852,0.203897,0.895852,0.796103,0.332188,0.240599,3.723417,0.009615
7313,1015,118,3962,15595,0.202587,0.895852,0.203938,0.895852,0.796062,0.332242,0.240551,3.724166,0.009621
7314,1015,118,3961,15596,0.202536,0.895852,0.203979,0.895852,0.796021,0.332297,0.240503,3.724914,0.009668
7315,1015,118,3960,15597,0.202485,0.895852,0.20402,0.895852,0.79598,0.332351,0.240454,3.725663,0.009673
7316,1015,118,3959,15598,0.202434,0.895852,0.204061,0.895852,0.795939,0.332405,0.240406,3.726412,0.009715
7317,1015,118,3954,15603,0.202178,0.895852,0.204266,0.895852,0.795734,0.332678,0.240164,3.730161,0.009757
7318,1015,118,3953,15604,0.202127,0.895852,0.204308,0.895852,0.795692,0.332732,0.240116,3.730912,0.00977
7319,1015,118,3952,15605,0.202076,0.895852,0.204349,0.895852,0.795651,0.332787,0.240068,3.731663,0.009815
7320,1015,118,3950,15607,0.201974,0.895852,0.204431,0.895852,0.795569,0.332896,0.239971,3.733167,0.009905
7321,1015,118,3949,15608,0.201923,0.895852,0.204472,0.895852,0.795528,0.332951,0.239923,3.733919,0.009928
7322,1014,119,3949,15608,0.201923,0.894969,0.204312,0.894969,0.795688,0.332677,0.239874,3.730992,0.009953
7323,1014,119,3948,15609,0.201871,0.894969,0.204353,0.894969,0.795647,0.332732,0.239826,3.731743,0.009963
7324,1014,119,3946,15611,0.201769,0.894969,0.204435,0.894969,0.795565,0.332841,0.239729,3.733248,0.009982
7325,1014,119,3945,15612,0.201718,0.894969,0.204477,0.894969,0.795523,0.332896,0.239681,3.734001,0.009985
7326,1014,119,3943,15614,0.201616,0.894969,0.204559,0.894969,0.795441,0.333005,0.239584,3.735508,0.009999
7327,1014,119,3942,15615,0.201565,0.894969,0.2046,0.894969,0.7954,0.33306,0.239536,3.736261,0.010013
7328,1014,119,3941,15616,0.201514,0.894969,0.204642,0.894969,0.795358,0.333114,0.239488,3.737015,0.010052
7329,1014,119,3939,15618,0.201411,0.894969,0.204724,0.894969,0.795276,0.333224,0.239391,3.738524,0.01006
7330,1014,119,3938,15619,0.20136,0.894969,0.204766,0.894969,0.795234,0.333279,0.239343,3.739279,0.010078
7331,1014,119,3935,15622,0.201207,0.894969,0.20489,0.894969,0.79511,0.333443,0.239198,3.741546,0.010088
7332,1014,119,3934,15623,0.201156,0.894969,0.204931,0.894969,0.795069,0.333498,0.239149,3.742302,0.010129
7333,1014,119,3933,15624,0.201104,0.894969,0.204973,0.894969,0.795027,0.333553,0.239101,3.743059,0.010206
7334,1014,119,3932,15625,0.201053,0.894969,0.205014,0.894969,0.794986,0.333608,0.239053,3.743815,0.010213
7335,1014,119,3931,15626,0.201002,0.894969,0.205056,0.894969,0.794944,0.333662,0.239004,3.744572,0.010239
7336,1014,119,3927,15630,0.200798,0.894969,0.205222,0.894969,0.794778,0.333882,0.238811,3.747604,0.010249
7337,1014,119,3926,15631,0.200747,0.894969,0.205263,0.894969,0.794737,0.333937,0.238763,3.748363,0.010255
7338,1014,119,3925,15632,0.200695,0.894969,0.205305,0.894969,0.794695,0.333992,0.238714,3.749121,0.010296
7339,1014,119,3924,15633,0.200644,0.894969,0.205346,0.894969,0.794654,0.334047,0.238666,3.749881,0.010302
7340,1014,119,3923,15634,0.200593,0.894969,0.205388,0.894969,0.794612,0.334102,0.238618,3.75064,0.010322
7341,1013,120,3923,15634,0.200593,0.894086,0.205227,0.894086,0.794773,0.333828,0.238569,3.7477,0.01045
7342,1013,120,3920,15637,0.20044,0.894086,0.205352,0.894086,0.794648,0.333993,0.238424,3.74998,0.010458
7343,1013,120,3918,15639,0.200337,0.894086,0.205435,0.894086,0.794565,0.334103,0.238328,3.751501,0.01052
7344,1013,120,3917,15640,0.200286,0.894086,0.205477,0.894086,0.794523,0.334158,0.238279,3.752262,0.010532
7345,1013,120,3916,15641,0.200235,0.894086,0.205518,0.894086,0.794482,0.334213,0.238231,3.753023,0.010544
7346,1013,120,3915,15642,0.200184,0.894086,0.20556,0.894086,0.79444,0.334268,0.238183,3.753784,0.010654
7347,1013,120,3914,15643,0.200133,0.894086,0.205602,0.894086,0.794398,0.334323,0.238134,3.754546,0.010683
7348,1013,120,3912,15645,0.200031,0.894086,0.205685,0.894086,0.794315,0.334434,0.238038,3.756071,0.010706
7349,1013,120,3911,15646,0.19998,0.894086,0.205727,0.894086,0.794273,0.334489,0.237989,3.756834,0.010745
7350,1013,120,3910,15647,0.199928,0.894086,0.205769,0.894086,0.794231,0.334544,0.237941,3.757597,0.010748
7351,1013,120,3909,15648,0.199877,0.894086,0.205811,0.894086,0.794189,0.3346,0.237893,3.75836,0.010758
7352,1013,120,3908,15649,0.199826,0.894086,0.205852,0.894086,0.794148,0.334655,0.237844,3.759124,0.010785
7353,1013,120,3907,15650,0.199775,0.894086,0.205894,0.894086,0.794106,0.33471,0.237796,3.759888,0.010817
7354,1012,121,3907,15650,0.199775,0.893204,0.205733,0.893204,0.794267,0.334435,0.237748,3.75694,0.010837
7355,1012,121,3906,15651,0.199724,0.893204,0.205775,0.893204,0.794225,0.33449,0.237699,3.757704,0.01084
7356,1012,121,3905,15652,0.199673,0.893204,0.205817,0.893204,0.794183,0.334545,0.237651,3.758468,0.010843
7357,1012,121,3904,15653,0.199622,0.893204,0.205858,0.893204,0.794142,0.334601,0.237603,3.759233,0.010845
7358,1012,121,3903,15654,0.19957,0.893204,0.2059,0.893204,0.7941,0.334656,0.237554,3.759998,0.010906
7359,1012,121,3902,15655,0.199519,0.893204,0.205942,0.893204,0.794058,0.334711,0.237506,3.760763,0.010934
7360,1012,121,3898,15659,0.199315,0.893204,0.20611,0.893204,0.79389,0.334933,0.237313,3.763827,0.010955
7361,1012,121,3897,15660,0.199264,0.893204,0.206152,0.893204,0.793848,0.334988,0.237264,3.764593,0.011029
7362,1012,121,3896,15661,0.199213,0.893204,0.206194,0.893204,0.793806,0.335044,0.237216,3.76536,0.011044
7363,1012,121,3895,15662,0.199161,0.893204,0.206236,0.893204,0.793764,0.335099,0.237168,3.766128,0.011063
7364,1012,121,3894,15663,0.19911,0.893204,0.206278,0.893204,0.793722,0.335155,0.237119,3.766895,0.011094
7365,1012,121,3893,15664,0.199059,0.893204,0.20632,0.893204,0.79368,0.33521,0.237071,3.767663,0.011116
7366,1012,121,3892,15665,0.199008,0.893204,0.206362,0.893204,0.793638,0.335266,0.237023,3.768432,0.011117
7367,1012,121,3891,15666,0.198957,0.893204,0.206404,0.893204,0.793596,0.335321,0.236974,3.7692,0.011168
7368,1012,121,3890,15667,0.198906,0.893204,0.206446,0.893204,0.793554,0.335377,0.236926,3.769969,0.011177
7369,1012,121,3889,15668,0.198855,0.893204,0.206488,0.893204,0.793512,0.335433,0.236878,3.770738,0.011203
7370,1012,121,3888,15669,0.198803,0.893204,0.206531,0.893204,0.793469,0.335488,0.236829,3.771508,0.011207
7371,1012,121,3887,15670,0.198752,0.893204,0.206573,0.893204,0.793427,0.335544,0.236781,3.772278,0.011224
7372,1012,121,3884,15673,0.198599,0.893204,0.206699,0.893204,0.793301,0.335711,0.236636,3.774589,0.011285
7373,1012,121,3882,15675,0.198497,0.893204,0.206784,0.893204,0.793216,0.335822,0.236539,3.776132,0.011353
7374,1012,121,3881,15676,0.198446,0.893204,0.206826,0.893204,0.793174,0.335878,0.236491,3.776903,0.011401
7375,1012,121,3880,15677,0.198394,0.893204,0.206868,0.893204,0.793132,0.335934,0.236443,3.777675,0.011414
7376,1012,121,3879,15678,0.198343,0.893204,0.206911,0.893204,0.793089,0.335989,0.236394,3.778448,0.011427
7377,1012,121,3878,15679,0.198292,0.893204,0.206953,0.893204,0.793047,0.336045,0.236346,3.779221,0.011439
7378,1012,121,3875,15682,0.198139,0.893204,0.20708,0.893204,0.79292,0.336213,0.236201,3.78154,0.011495
7379,1012,121,3874,15683,0.198088,0.893204,0.207122,0.893204,0.792878,0.336268,0.236153,3.782314,0.011503
7380,1012,121,3873,15684,0.198037,0.893204,0.207165,0.893204,0.792835,0.336324,0.236104,3.783089,0.011508
7381,1012,121,3872,15685,0.197985,0.893204,0.207207,0.893204,0.792793,0.33638,0.236056,3.783863,0.011508
7382,1012,121,3871,15686,0.197934,0.893204,0.20725,0.893204,0.79275,0.336436,0.236008,3.784638,0.011521
7383,1012,121,3870,15687,0.197883,0.893204,0.207292,0.893204,0.792708,0.336492,0.235959,3.785413,0.011521
7384,1011,122,3870,15687,0.197883,0.892321,0.20713,0.892321,0.79287,0.336215,0.235911,3.782448,0.011525
7385,1011,122,3868,15689,0.197781,0.892321,0.207215,0.892321,0.792785,0.336327,0.235814,3.783998,0.011564
7386,1011,122,3867,15690,0.19773,0.892321,0.207257,0.892321,0.792743,0.336383,0.235766,3.784774,0.011575
7387,1011,122,3866,15691,0.197679,0.892321,0.2073,0.892321,0.7927,0.336439,0.235718,3.78555,0.011579
7388,1011,122,3865,15692,0.197627,0.892321,0.207342,0.892321,0.792658,0.336495,0.235669,3.786326,0.011594
7389,1011,122,3864,15693,0.197576,0.892321,0.207385,0.892321,0.792615,0.336551,0.235621,3.787103,0.011597
7390,1011,122,3863,15694,0.197525,0.892321,0.207427,0.892321,0.792573,0.336607,0.235573,3.78788,0.011599
7391,1011,122,3856,15701,0.197167,0.892321,0.207725,0.892321,0.792275,0.337,0.235234,3.793328,0.011605
7392,1011,122,3855,15702,0.197116,0.892321,0.207768,0.892321,0.792232,0.337056,0.235186,3.794108,0.01161
7393,1011,122,3854,15703,0.197065,0.892321,0.207811,0.892321,0.792189,0.337112,0.235138,3.794887,0.011622
7394,1011,122,3853,15704,0.197014,0.892321,0.207854,0.892321,0.792146,0.337169,0.235089,3.795668,0.01166
7395,1011,122,3852,15705,0.196963,0.892321,0.207896,0.892321,0.792104,0.337225,0.235041,3.796448,0.011675
7396,1011,122,3851,15706,0.196912,0.892321,0.207939,0.892321,0.792061,0.337281,0.234993,3.797229,0.011693
7397,1010,123,3851,15706,0.196912,0.891439,0.207776,0.891439,0.792224,0.337004,0.234944,3.794253,0.011701
